Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
s_m,hsa-miR-93-5p,hsa-miR-93-5p,376,0.4241,1.98,0,0,0,244,tags=46% list=34% signal=64%,ABCB9/NCKAP1/CD99/TSPAN9/CALM1/SLC16A1/LYN/ICAM2/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/RAC1/SLCO3A1/STX4/NAP1L4/PDCD6/DYNC1I2/ACTA2/ALDOA/DEK/ARPC2/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/VAMP3/CYFIP1/F11R/RAB7A/RBM42/C1QBP/YWHAH/PSMA4/RTCB/ANXA11/RAF1/RHOA/TGFB1/ADAM10/DIAPH1/ANXA5/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/F13A1/UGP2/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/HSPA1A/PECAM1/TXNRD1/TRAP1/ITGB1/MYLK/SLC30A1/PAK2/RPL9/SUSD1/STX7/CPNE3/ANXA7/SF3B2/SLC9A2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPL27A/PTPRJ/GPI/PDIA3/YES1/RPS6/RPL29/YWHAE/CAPZA1/LARP7/MAN1C1/HSP90AA1/CAVIN2/CD82/RAB8B/FBL/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/ARPC3/PSMA7/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/ACTB/ENO1/CPNE2/CPNE1/SETD1A/CD226/PEBP1/WDR5/PPIA/IL1RAP/RPL18/PHF6/CORO1C/GNAI2/GNAS/PCBP2/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/RPL14/HSPD1/EIF3J/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1/SPTB/HYOU1/G6PD/DDX39A
s_m,hsa-miR-106a-5p,hsa-miR-106a-5p,362,0.4153,1.9383,0,0,0,239,tags=45% list=34% signal=61%,ABCB9/NCKAP1/TSPAN9/CALM1/SLC16A1/RDX/LYN/PFN1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/RAC1/SLCO3A1/STX4/NAP1L4/PDCD6/ANXA6/DYNC1I2/DEK/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/VAMP3/CYFIP1/F11R/RAB7A/C1QBP/YWHAH/PSMA4/RTCB/TMBIM1/ANXA11/RAF1/MYCT1/RHOA/TGFB1/CD9/ADAM10/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/F13A1/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/SLC25A3/PFKP/CD55/HSPA1A/PECAM1/TXNRD1/CD63/ITGB1/MYLK/FERMT3/SLC30A1/PAK2/SUSD1/STX7/CPNE3/ANXA7/SF3B2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/HSP90B1/MYO18A/CCT8/CD44/ADCY6/MCM6/TPP2/SPN/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/YWHAE/CAPZA1/H2BC12/LARP7/MAN1C1/HSP90AA1/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/PEBP1/PPIA/PHF6/CORO1C/GNAI2/GNAS/PCBP2/ATP1A1/SHB/HSP90AB1/GAPDH/GNAZ/GNG5/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/MSN/RPL14/HSPD1/EIF3J/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1
s_m,hsa-miR-191-5p,hsa-miR-191-5p,316,0.4251,1.9846,0,0,0,244,tags=48% list=34% signal=57%,NCKAP1/TSPAN9/CALM1/SLC16A1/RDX/LYN/PFN1/CIB1/RAP2B/CMIP/CAPZB/STOM/ROCK2/HIP1R/RAC1/NAP1L4/PDCD6/EML3/ANXA6/DYNC1I2/ALDOA/DEK/ARPC2/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/VAMP3/F11R/RAB7A/C1QBP/YWHAH/PSMA3/PSMA4/RTCB/TMBIM1/ANXA11/RAF1/MYCT1/RHOA/CD9/SRD5A1/ADAM10/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/SLC25A3/PFKP/SLC44A1/PECAM1/TXNRD1/MYLK/FERMT3/SLC30A1/PAK2/RPL9/SUSD1/STX7/CPNE3/SF3B2/YWHAQ/YWHAZ/ATP5F1A/VCL/HSP90B1/CD36/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/YWHAG/WDR1/PSMA1/TUBA1B/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/YWHAE/CAPZA1/HSP90AA1/CAVIN2/RAB8B/FBL/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/ARPC3/CFL1/HNRNPD/LRPPRC/HADHB/HSPB1/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/WDR5/FLOT1/IL1RAP/PHF6/CORO1C/GNAI2/PCBP2/ATP1A1/YARS1/HSP90AB1/EIF2A/FLOT2/TFAM/NCAM1/MSN/RPL14/HSPD1/NID1/GART/FGFR1/HNRNPK/PRDX1/HYOU1/G6PD/DDX39A
s_m,hsa-miR-21-5p,hsa-miR-21-5p,380,0.4199,1.9621,0,0,0,244,tags=44% list=34% signal=63%,NCKAP1/TSPAN9/CALM1/SLC16A1/RDX/PFN1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/RAC1/SLCO3A1/NAP1L4/PDCD6/ANXA6/DYNC1I2/ACTA2/DEK/ARPC2/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/RBM42/C1QBP/YWHAH/PSMA3/PSMA4/RTCB/TMBIM1/ANXA11/ILK/RAF1/RHOA/TGFB1/SRD5A1/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/CD47/SHH/VTI1B/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/SLC44A1/HSPA1A/PECAM1/TXNRD1/TRAP1/LDHB/MYLK/RPL35/SLC30A1/PAK2/SUSD1/STX7/CPNE3/RPL3/SF3B2/PHB2/YWHAQ/YWHAZ/RPL27/VCL/HSP90B1/MYO18A/CCT8/CD44/ADCY6/MCM6/TPP2/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/PTPRJ/GPI/PDIA3/PGD/RPS6/YWHAE/CAPZA1/H2BC12/LARP7/MAN1C1/HSP90AA1/CAVIN2/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/ARPC3/PSMA7/CFL1/HNRNPD/LRPPRC/TENT4B/CAP1/NRAS/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/SETD1A/PEBP1/PPIA/FLOT1/IL1RAP/PHF6/PARVB/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/GNG5/EIF2A/FLOT2/TFAM/NCAM1/MSN/RPL14/HSPD1/EIF3J/ULK1/GART/HNRNPK/RPL13/PRDX1/SPTB/HYOU1/G6PD/DDX39A
s_m,hsa-miR-26b-5p,hsa-miR-26b-5p,390,0.4128,1.9328,0,0,0,239,tags=44% list=34% signal=65%,DEFA1/ABCB9/NCKAP1/CD99/TSPAN9/CALM1/SLC16A1/RDX/ICAM2/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/RAC1/SLCO3A1/NAP1L4/ANXA6/DYNC1I2/GP1BB/ALDOA/DEK/ARPC2/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/YWHAH/RTCB/TMBIM1/RHOA/TGFB1/CD9/SRD5A1/ADAM10/FCER1G/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/UGP2/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/PECAM1/TXNRD1/TRAP1/ITGB1/LDHB/MYLK/RPL35/SLC30A1/PAK2/RPL9/SUSD1/STX7/CPNE3/ANXA7/RPL3/SF3B2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/VCL/HSP90B1/CD36/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/YWHAE/CAPZA1/LARP7/HSP90AA1/CD82/RAB8B/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/PSMA7/SPARCL1/HNRNPD/LRPPRC/HADHB/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ECM1/SLC44A2/CPNE2/CPNE1/SETD1A/PEBP1/WDR5/PPIA/FLOT1/NACA/IL1RAP/PHF6/PSMB8/CORO1C/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/GNG5/EIF2A/TFAM/NCAM1/MSN/HSPD1/EIF3J/NID1/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1
s_m,hsa-let-7d-5p,hsa-let-7d-5p,458,0.4237,1.9739,0,0,0,256,tags=45% list=36% signal=81%,GPLD1/ABCB9/NCKAP1/TSPAN9/CALM1/SLC16A1/RDX/LYN/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/HIP1R/RAC1/SLCO3A1/NAP1L4/EML3/ANXA6/DYNC1I2/ACTA2/ALDOA/DEK/ARPC2/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/RBM42/YWHAH/PSMA3/PSMA4/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/UGP2/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/HSPA1A/PECAM1/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/SLC30A1/PAK2/STX7/CPNE3/ANXA7/RPL3/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/VCL/HSP90B1/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/RPL29/YWHAE/CAPZA1/H2BC12/MAN1C1/HSP90AA1/CD82/RAB8B/FBL/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/ARPC3/PSMA7/SPARCL1/CFL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/HSPB1/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/ECM1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/PEBP1/WDR5/PPIA/FLOT1/IL1RAP/RPL18/PHF6/PSMB8/CORO1C/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/GNG5/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/EIF3J/ULK1/GART/FGFR1/RGS19/HNRNPK/RPL13/PRDX1/SPTB/HYOU1/G6PD/DDX39A/EEF1A1/GLIPR2/GRPEL1/CHMP6/CS/CORO1A/RPS9/PSMA2/EEF2
s_m,hsa-miR-30a-5p,hsa-miR-30a-5p,306,0.4307,2.0068,0,0,0,232,tags=47% list=33% signal=55%,NCKAP1/CD99/RAB27B/CALM1/SLC16A1/RDX/RAP2B/TRIM28/CMIP/ROCK2/RAC1/SLCO3A1/NAP1L4/PDCD6/EML3/DYNC1I2/ALDOA/DEK/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/VAMP3/CYFIP1/F11R/RAB7A/C1QBP/PSMA4/RTCB/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/SRD5A1/ADAM10/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/SLC25A3/SLC44A1/HSPA1A/TXNRD1/CD63/TRAP1/ITGB1/MYLK/SLC30A1/PAK2/SUSD1/STX7/CPNE3/ANXA7/SLC9A2/PHB2/YWHAQ/YWHAZ/ATP5F1A/VCL/HSP90B1/CD36/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPL27A/GPI/PDIA3/PGD/YES1/YWHAE/CAPZA1/HSP90AA1/RAB8B/FBL/GNB1/FLNA/ATP6V1A/PSMA7/CFL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/CD226/PEBP1/WDR5/PPIA/FLOT1/NACA/IL1RAP/RPL18/PHF6/CORO1C/PARVB/GNAI2/GNAS/EIF5A/ATP1A1/YARS1/HSP90AB1/GAPDH/GNAZ/GNG5/FLOT2/TFAM/NCAM1/HSPD1/EIF3J/NID1
s_m,hsa-miR-183-5p,hsa-miR-183-5p,344,0.4213,1.9691,0,0,0,234,tags=45% list=33% signal=59%,ABCB9/NCKAP1/CD99/CALM1/SLC16A1/RDX/LYN/CIB1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/RAC1/SLCO3A1/STX4/NAP1L4/PDCD6/ANXA6/TUBB1/ALDOA/DEK/ARPC2/ACAN/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/RBM42/YWHAH/PSMA3/PSMA4/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/ADAM10/DIAPH1/ITGB3/VCP/DDX21/FNBP4/CD47/SHH/VTI1B/UGP2/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/PFKP/CD55/SLC44A1/HSPA1A/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/RPL35/SLC30A1/PAK2/STX7/CPNE3/ANXA7/RPL3/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/MYO18A/CCT8/ADCY6/MCM6/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/PTPRJ/GPI/PDIA3/PGD/YES1/YWHAE/CAPZA1/MAN1C1/HSP90AA1/CD82/RAB8B/GNB1/FLNA/HLA-A/SLC35A4/PSMA7/CFL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/CPNE1/SETD1A/FLOT1/NACA/IL1RAP/RPL18/PHF6/PSMB8/CORO1C/GNAS/PCBP2/EIF5A/ATP1A1/HSP90AB1/GAPDH/GNG5/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/NID1/ULK1/GART
s_m,hsa-miR-23a-3p,hsa-miR-23a-3p,359,0.42,1.9686,0,0,0,244,tags=45% list=34% signal=60%,NCKAP1/CD99/TSPAN9/DDAH2/CALM1/SLC16A1/RDX/LYN/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/HIP1R/RAC1/SLCO3A1/NAP1L4/PDCD6/ANXA6/DYNC1I2/ALDOA/DEK/ARPC2/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/CYFIP1/F11R/RAB7A/RBM42/YWHAH/PSMA3/PSMA4/RTCB/TMBIM1/ILK/RAF1/MYCT1/RHOA/SRD5A1/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/VTI1B/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/RPL35/SLC30A1/PAK2/SUSD1/STX7/CPNE3/ANXA7/RPL3/SF3B2/SLC9A2/PHB2/YWHAQ/YWHAZ/ATP5F1A/HSP90B1/MYO18A/CCT8/CD44/ADCY6/MCM6/TPP2/BSG/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/PTPRJ/GPI/PDIA3/COMP/PGD/YES1/RPS6/YWHAE/CAPZA1/LARP7/HSP90AA1/RAB8B/FBL/GNB1/FLNA/HLA-A/ATP6V1A/HNRNPD/LRPPRC/HADHB/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/CPNE1/SETD1A/PEBP1/FLOT1/NACA/PHF6/CORO1C/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/HSP90AB1/GAPDH/GNG5/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/RPL14/HSPD1/EIF3J/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1/SPTB/HRG/HYOU1/G6PD/DDX39A
s_m,hsa-miR-19a-3p,hsa-miR-19a-3p,382,0.4201,1.9646,0,0,0,234,tags=43% list=33% signal=63%,ABCB9/NCKAP1/TSPAN9/CALM1/SLC16A1/RDX/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/ROCK2/HIP1R/RAC1/SLCO3A1/NAP1L4/PDCD6/ANXA6/DYNC1I2/ALDOA/DEK/ARPC2/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/C1QBP/YWHAH/PSMA3/PSMA4/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/F13A1/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/SLC25A3/PFKP/CD55/SLC44A1/HSPA1A/PECAM1/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/FERMT3/SLC30A1/PAK2/SUSD1/STX7/CPNE3/ANXA7/SLC9A2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/HSP90B1/MYO18A/CCT8/CD44/ADCY6/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPL29/YWHAE/CAPZA1/MAN1C1/HSP90AA1/CAVIN2/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/PSMA7/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/NONO/RPA1/ACTB/ENO1/ECM1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/WDR5/FLOT1/NACA/PHF6/CORO1C/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/GAPDH/GNAZ/GNG5/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/EIF3J/NID1/ULK1/GART
s_m,hsa-miR-18a-5p,hsa-miR-18a-5p,399,0.4165,1.9505,0,0,0,240,tags=43% list=34% signal=65%,GPLD1/ABCB9/NCKAP1/TSPAN9/RAB27B/DDAH2/CALM1/SLC16A1/RDX/LYN/TESC/ICAM2/PFN1/TRIM28/CMIP/CAPZB/STOM/ROCK2/HIP1R/SLCO3A1/STX4/NAP1L4/PDCD6/EML3/ANXA6/ALDOA/ARPC2/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RBM42/YWHAH/PSMA4/RTCB/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/F13A1/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/SLC44A1/HSPA1A/TXNRD1/TRAP1/ITGB1/LDHB/MYLK/SLC30A1/PAK2/RPL9/SUSD1/STX7/CPNE3/ANXA7/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/MYO18A/CD44/ADCY6/RAB11B/MCM6/TPP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPL27A/PTPRJ/GPI/PDIA3/YES1/RPS6/YWHAE/CAPZA1/MAN1C1/HSP90AA1/CAVIN2/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/ARPC3/CFL1/HNRNPD/LRPPRC/IGF2BP3/HSPB1/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/PEBP1/PPIA/NACA/IL1RAP/PHF6/PSMB8/CORO1C/PARVB/GNAS/PCBP2/ATP1A1/YARS1/HSP90AB1/GAPDH/GNAZ/EIF2A/FLOT2/TFAM/NCAM1/ACADVL/RPL14/HSPD1/EIF3J/NID1/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1/SPTB
s_m,hsa-miR-182-5p,hsa-miR-182-5p,388,0.4158,1.9416,0,0,0,244,tags=43% list=34% signal=63%,NCKAP1/CD99/TSPAN9/CALM1/SLC16A1/RDX/TESC/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/ROCK2/HIP1R/RAC1/SLCO3A1/NAP1L4/ANXA6/GP1BB/ALDOA/DEK/ARPC2/SLC2A3/GP1BA/WASF2/PKM/VAMP3/F11R/RAB7A/C1QBP/YWHAH/PSMA4/RTCB/TMBIM1/ANXA11/RAF1/CD9/SRD5A1/ADAM10/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/VTI1B/F13A1/UGP2/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/TXNRD1/CD63/TRAP1/ITGB1/LDHB/RPL35/SLC30A1/PAK2/RPL9/STX7/CPNE3/ANXA7/RPL3/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/VCL/HSP90B1/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/RPL29/YWHAE/CAPZA1/H2BC12/HSP90AA1/RAB8B/FBL/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/ARPC3/PSMA7/CFL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/SETD1A/CD226/PEBP1/WDR5/PPIA/FLOT1/NACA/IL1RAP/RPL18/PHF6/CORO1C/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/SHB/HSP90AB1/GAPDH/GNG5/EIF2A/ANXA2/FLOT2/TFAM/ACADVL/MSN/RPL14/HSPD1/NID1/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1/HYOU1/G6PD/DDX39A
s_m,hsa-miR-98-5p,hsa-miR-98-5p,400,0.4134,1.9384,0,0,0,264,tags=47% list=37% signal=68%,ABCB9/NCKAP1/CD99/TSPAN9/RAB27B/CALM1/SLC16A1/RDX/LYN/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/HIP1R/RAC1/NAP1L4/ANXA6/TUBB1/DYNC1I2/ALDOA/DEK/ARPC2/ACAN/SLC2A3/WASF2/PKM/RHOT2/VAMP3/F11R/RAB7A/YWHAH/RTCB/TMBIM1/S100A8/ANXA11/ILK/RAF1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/HSPA1A/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/SLC30A1/PAK2/STX7/CPNE3/ANXA7/RPL3/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/VCL/HSP90B1/CD36/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/YWHAE/CAPZA1/H2BC12/MAN1C1/HSP90AA1/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/PSMA7/SPARCL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPL7/RPA1/ACTB/ENO1/ECM1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/WDR5/PPIA/FLOT1/IL1RAP/PHF6/CORO1C/PARVB/GNAI2/PCBP2/EIF5A/ATP1A1/YARS1/GAPDH/GNG5/EIF2A/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/EIF3J/NID1/ULK1/FGFR1/RGS19/HNRNPK/RPL13/SPTB/HYOU1/G6PD/EEF1A1/GLIPR2/GRPEL1/CHMP6/CS/CORO1A/RPS9/PSMA2/EEF2/PTPRC/VIM/RPL10/RPS5/ITGA6/TOMM34
